1	1	100	5.542769	8.306365	5.806874	3.080179	-4.762478	1.583879	2.562369	-1.994752	2.443674	2.970430	3.551266	-4.294594	0.818332	4.404502	4.357930	7.673494	-1.419528	4.334384	5.587657	-1.835391
2	1	100	5.480944	4.993606	6.625001	5.228301	-1.632280	5.019153	2.555192	0.447563	7.178453	1.029454	2.609775	4.530936	-0.562599	2.633983	8.392368	0.278358	-6.316017	6.392072	1.377487	-0.506373
3	1	100	6.835649	3.983809	5.057225	6.815034	0.035233	6.115458	4.877714	2.064379	3.467264	-4.841784	-1.804322	5.304252	6.648122	0.981209	7.768508	3.199689	5.321671	0.035848	-3.762734	0.049131
4	1	100	6.259232	6.417225	5.905594	0.958709	-0.482608	2.477522	4.441447	0.072493	5.529481	2.841242	2.784701	1.390316	-0.968670	3.679994	5.983905	1.239321	-5.471174	2.299615	5.577842	-3.793229
5	1	100	6.373808	6.456913	4.827428	0.411552	0.361232	6.359198	1.355207	2.706728	-1.125951	0.190623	-0.679215	2.024919	-0.912986	-0.879271	2.952918	0.983542	0.741587	2.150026	2.769098	3.706746
6	1	100	7.084981	-1.331891	7.947404	3.828146	-5.916742	4.669107	6.137893	-0.082662	2.331684	-0.084822	3.522015	-0.822024	0.271317	3.142596	5.497715	7.141552	0.922276	3.850275	2.146572	-1.694672
7	1	100	4.981160	3.367963	2.740490	-1.457345	1.683074	-1.311147	-0.164855	2.142414	4.551709	5.260992	0.588520	-3.104844	-5.022892	-4.493314	7.098690	5.506595	0.587033	-0.746615	-4.844926	8.224007
8	1	100	7.989962	1.275826	6.322857	4.653233	6.094014	-1.459452	0.570119	-2.643297	-0.670966	4.362429	2.879681	-4.942102	0.663050	3.361703	7.485217	7.037954	-4.405091	5.785317	-1.328945	-4.783196
9	1	100	4.755375	6.267958	5.343803	4.531281	-8.039419	-2.921725	4.744893	-2.183387	0.175763	6.059712	4.803351	6.345479	1.740869	-2.588629	6.446498	-0.436508	1.120023	-1.198145	-1.177464	-5.128045
10	1	100	6.111404	4.479863	5.802907	4.553269	-5.547196	0.928914	4.496572	1.429385	2.910385	-3.670375	5.391355	3.553530	3.959513	4.635904	6.361217	4.454836	3.766866	1.224354	-0.333820	-2.966837
11	1	100	7.946930	-0.156810	6.571983	7.454464	-7.432921	1.644631	3.914765	2.376202	1.840102	-1.785881	6.002035	-0.671977	4.184859	2.329947	8.377734	1.727054	-0.934197	3.673630	1.569750	-6.882706
12	1	100	4.792343	1.394131	1.114864	2.033144	0.701271	-0.518090	-1.432096	-1.663721	3.068988	3.190632	1.121057	0.824128	-4.066279	-3.246199	6.615641	2.325390	-0.625036	5.047682	-0.776155	-1.357740
13	1	100	5.946752	5.809439	4.051121	5.107506	0.838321	0.862175	1.186565	3.696299	2.822749	-2.706384	3.385818	5.914630	7.056682	-3.613807	8.543927	-0.557709	2.604675	-0.503431	-6.341558	-10.870096
14	1	100	6.338984	7.480825	2.333976	-1.642207	5.484089	0.080618	-5.502481	-4.243369	-2.226196	1.908370	0.011467	1.013279	-5.607545	1.994236	9.154842	-3.699190	-0.924978	-5.156983	3.042380	5.027486
