1	1	7.501354	5.362119	5.355111	-2.523270	1.829536	2.687001	5.203383	2.844433	1.699718	6.305961	-4.145616	-5.115233	6.297799	1.651045	8.404721	-3.891171	-2.770869	1.436106	6.840611	-3.130222
2	1	7.200299	6.338537	6.815703	-0.261505	0.209871	4.273299	7.760148	6.057109	5.505685	6.670924	-3.165364	2.160291	4.701213	6.431181	8.176712	5.197764	-9.231790	1.234878	3.448021	-3.131264
3	1	5.702152	4.632954	4.754948	4.890675	-5.429820	-3.422761	-2.164693	-2.620127	0.625988	-1.544905	5.617824	3.685557	-6.533789	0.240483	6.484334	5.796493	5.216032	2.630709	-8.042912	3.561359
4	1	5.856037	5.031265	3.397565	5.298675	3.751248	1.312848	-1.666583	1.868372	2.824564	0.230550	1.683607	2.509666	-1.468278	-0.043231	7.351612	4.349929	5.688431	3.628540	-3.067456	-1.542178
5	1	6.767871	5.468532	6.139680	-1.341706	0.919850	4.887237	0.329575	3.439895	1.545646	3.818693	0.915918	0.308755	6.607260	3.657234	6.138658	5.550849	-8.030866	0.057221	7.799355	6.674125
6	1	6.611469	6.016818	5.994544	0.498414	5.176726	6.223479	-2.129663	6.416590	6.603319	4.764237	4.949165	-5.453696	8.782669	-0.475056	8.185510	-5.225028	-5.560160	-3.867192	6.407317	2.685597
7	1	5.274040	1.923585	4.312368	3.120277	0.464233	2.191621	3.676763	-1.667532	4.963470	-0.173381	3.968863	2.583982	-8.922912	-0.708302	8.314829	6.177767	6.436239	-2.795343	-9.536700	1.156252
8	1	5.405093	2.586475	1.419849	0.401568	-1.899758	0.190702	4.588719	-7.559798	0.911591	-8.221581	-0.291295	-2.315507	-2.792656	2.109377	7.231071	-7.791650	1.306437	-2.425638	-5.254330	-5.704972
9	1	7.099076	5.940962	6.404805	-3.117967	4.536956	-0.333178	-2.111768	4.867343	3.382468	5.761810	0.073587	0.124235	6.636715	-5.401831	6.723813	-0.766802	-7.044705	1.168658	3.762889	-4.350581
10	1	5.914524	1.006763	3.681290	2.439494	2.018581	3.139177	0.929002	0.047903	6.479948	-1.099288	1.055619	1.938030	-6.541694	-5.017142	5.022448	1.995268	5.825655	-1.040837	3.021312	-2.613608
11	1	5.813804	9.272226	7.006419	-3.435299	3.635147	2.365630	1.071057	5.062070	1.960386	6.501561	0.271795	2.533712	8.617200	-2.344533	6.427159	6.699246	-7.122080	2.127427	6.457136	2.473341
12	1	6.146517	5.993539	3.357534	0.401143	-2.212633	-1.036831	2.880124	-4.162330	1.283833	0.901708	2.154329	0.859015	-4.381176	0.666018	3.107554	-3.595546	4.789692	0.806287	-10.956289	-1.330420
13	1	6.228608	0.426595	4.085188	4.207250	-1.035532	-4.908114	-4.627055	-5.425674	-4.456127	0.612685	4.451586	5.348672	0.647287	2.222249	7.275998	1.416962	5.584113	-0.393601	-7.075811	-0.916964
