1	1	8.375319	5.152243	6.790830	7.045803	-2.163527	2.153768	6.220378	-0.010770	2.081564	5.777213	2.050790	-6.599332	1.293465	2.497018	5.513825	6.327315	1.108093	3.753399	-5.642332	-2.020393
2	1	4.419254	3.969980	1.349415	-0.988506	5.226352	-3.938101	-3.124929	7.005719	-1.164754	-11.378484	-7.036123	0.403104	5.558679	0.311333	6.340611	-1.012323	-6.631181	-1.325713	3.159758	0.815597
3	1	4.735995	-0.275619	2.103050	-8.875069	8.044759	2.289057	-2.903239	0.299127	2.128822	-3.076147	-3.088514	3.793445	-1.500653	1.575945	5.885056	-5.588886	-0.248770	-0.245887	4.330304	-1.952570
4	1	6.908002	6.939919	4.857912	0.116923	3.126762	-1.743711	4.089075	3.762919	0.254349	1.064729	5.659578	3.739456	1.144031	4.525388	6.389180	-0.741171	0.440056	-3.109708	0.969516	-0.871867
5	1	7.226426	9.035545	5.643878	-0.270679	2.608538	0.858643	3.558058	4.162624	5.228861	0.157477	2.453937	5.105127	-2.181489	1.098762	6.297042	5.196357	-6.224369	3.349850	3.480824	5.138117
6	1	4.698540	4.219741	2.963311	-7.311585	-0.485787	-2.970383	3.726320	8.203605	3.374702	-7.083797	-6.375642	1.877470	-0.510143	7.893381	5.909761	5.463764	-6.070204	-1.220210	0.531238	5.997232
7	1	7.579391	8.816906	6.083541	4.632372	-1.741636	7.420394	1.849867	-8.404118	2.048470	5.057524	-0.421773	-1.552076	0.686275	-4.736648	5.919626	5.520352	4.627917	0.678267	-5.868590	-1.533438
8	1	4.365484	3.616238	0.490156	-3.918624	4.996208	0.175544	-3.200883	5.249562	0.759081	-10.840910	-3.814605	0.536437	1.620733	0.005431	4.799559	-0.238742	-7.860993	-1.550175	3.474790	-1.424294
9	1	6.777876	5.705141	5.368301	4.138476	1.887425	-1.874110	1.133919	6.563802	5.413989	0.315966	1.963744	-2.602209	7.487011	3.396267	6.054630	5.417329	-2.625297	6.524018	-7.312181	2.106558
10	1	7.682500	6.620389	5.274856	6.371363	0.727198	4.974154	-4.239990	-4.573039	0.922827	4.142542	2.239590	-3.449715	-0.995116	-8.156853	2.765668	3.487244	5.255127	1.620404	1.383510	-6.082835
11	1	6.111439	4.044629	5.522241	4.453178	3.501211	2.587601	-2.959241	-4.074222	-0.545030	2.254664	-2.213093	-2.224410	-4.286094	-3.088876	8.611307	6.818081	4.043332	1.413731	3.855276	-4.634848
12	1	2.168487	0.194526	0.541139	-1.773797	2.479303	-4.362277	-1.961753	7.221074	1.527002	-5.071658	-2.560117	4.563170	0.917375	0.795878	4.840009	-3.094960	-7.415067	-1.962247	3.125812	6.681212
13	1	6.345826	4.503047	4.108091	0.526375	5.330333	-5.956571	0.460475	4.325356	4.186117	-5.413104	6.625237	6.626233	1.092029	1.224021	5.343318	-5.373005	0.540344	-1.173742	4.878938	-1.722565
14	1	5.098489	1.620814	4.428756	-5.792925	6.979866	-3.121632	-5.153589	6.543849	2.262699	-4.403713	-0.736249	-3.547227	-1.713479	2.767033	6.392580	4.611656	-6.059135	-0.636433	1.299988	0.728376
15	1	7.007978	5.504954	7.222889	1.349566	1.049153	2.456701	5.696066	-3.365700	-3.037810	5.721306	7.201315	0.269654	-2.774633	-2.307653	4.942730	8.921783	-0.773651	-1.954125	5.420594	-1.803813
16	1	2.116968	0.497583	3.704106	-5.510231	0.392782	0.770995	1.461345	4.757524	1.061317	-6.618716	-6.971137	2.144718	3.223802	7.190398	3.373451	0.817892	-2.823229	-1.306147	-3.872954	4.535140
17	1	5.171616	3.086149	5.480014	-3.199018	-1.631846	5.638281	2.698949	2.070272	-1.651336	-4.468696	4.407886	1.000717	-6.128372	5.507556	4.122440	4.481610	-5.920987	-0.609257	3.731055	-2.877537
18	1	8.703702	7.422359	6.441371	-0.447059	1.115532	4.332849	3.156513	-2.764215	-4.324819	0.862433	6.512517	0.672774	-1.415571	1.173350	8.570193	5.802335	-2.331690	-2.358713	5.032286	-5.528401
19	1	3.129257	1.294946	2.860520	2.617857	2.522464	-3.600233	-4.731643	6.034781	2.536603	-2.442366	-1.703538	-2.734029	6.317570	1.323203	4.650818	0.343148	-2.513726	3.031883	-2.083582	1.776697
20	1	6.061980	6.678901	1.636306	-3.164408	6.568381	-5.938787	-3.659041	7.714212	3.334583	-6.362665	-1.336202	4.445633	-1.855541	-5.972244	3.866102	-1.813481	-3.249402	-1.718061	-1.489414	0.958188
21	1	5.880926	5.213627	3.796406	-4.755561	4.702513	-6.367458	-1.969181	5.959441	-0.344059	-7.781166	0.979770	0.427335	-3.788773	1.941469	7.417764	1.613738	-7.063090	-6.981950	0.062035	-4.830248
22	1	5.573122	1.294845	5.264789	4.477286	-0.516824	2.862480	-1.170889	-0.587605	-9.846940	-2.115192	-2.781945	0.321982	-1.720974	-0.858655	7.094953	7.547764	-1.084853	3.885513	-12.295301	-4.296443
23	1	7.150726	4.244604	6.312753	6.755010	-2.163064	5.562179	3.206531	-7.280082	-0.399691	6.991618	-2.162744	-0.958158	-0.414982	-1.618954	2.509590	9.029530	7.569756	1.230980	-3.229516	2.065561
