1	1	7.209780	6.443735	-0.406225	4.879766	2.401227	2.543801	-0.093378	0.714904	2.242917	1.385975	0.015290	5.863549	-2.659463	0.614416	5.560856	-0.190850	7.449139	0.422636	-12.446635	5.438943	-7.210931	-1.533870	-8.158011	-2.146162	3.005905	7.582956	0.533957	-3.790481	5.570588	5.498034
2	1	6.870966	0.411588	2.734076	-1.347332	-4.010318	5.337352	-0.775553	-7.076669	4.380422	1.115836	2.849821	7.488414	-1.591577	4.867853	3.589176	1.851567	5.313266	4.663436	-16.913834	6.314426	-10.610411	-1.613258	0.155680	1.379038	-7.418519	-1.206093	-1.864959	-9.347508	-2.030562	-3.429933
3	1	5.231642	5.019905	5.674800	-0.846477	3.157661	-6.479075	-3.316678	2.895321	-5.834716	2.073870	1.288864	2.784221	6.469549	-7.211714	-9.644952	-4.140242	5.896278	-1.332294	5.405391	4.197150	4.537640	-0.475608	4.213606	-0.102280	-3.898917	-2.421871	7.949412	-3.595444	2.907987	-2.694160
4	1	6.803372	6.501847	-0.693887	3.016692	4.528265	2.640644	-5.947061	-0.133491	6.803799	6.412621	0.065361	1.100956	2.008621	-1.311993	4.320585	-5.263472	5.401482	6.475242	-7.794251	2.898259	-10.738235	-1.271300	-5.607107	-4.704723	1.541752	0.966620	0.719609	-4.504236	-2.964917	6.424153
5	1	4.204025	6.637573	7.127199	-1.780611	-4.644834	-4.518003	3.263721	7.126917	-6.062831	-4.923997	6.695846	-6.873738	1.229685	-1.318248	-5.075261	0.574083	6.069929	0.076551	1.927409	-0.584784	6.210106	3.658454	4.447439	3.454948	0.512808	-5.378000	8.911434	1.389070	0.782244	-4.066976
6	1	5.882346	4.684168	5.705008	-0.438819	6.853354	-8.113026	-2.220522	4.480901	-2.297256	-4.515854	3.545682	1.322827	3.747581	-3.762874	-5.428705	1.545616	7.397623	1.637185	5.144099	0.128644	6.527543	2.605206	0.960146	-3.414967	-5.414249	-9.121848	7.339076	0.605070	3.063810	-6.294180
7	1	4.168350	6.737608	5.532276	-1.893146	-0.457780	-1.516276	0.105886	-3.396076	-1.336425	0.944220	-1.487859	0.675610	-3.999298	1.660024	-1.977858	-1.418305	6.630221	-2.189266	2.187373	-1.275942	-0.399355	-7.707933	5.521439	-2.358912	1.985691	-0.115017	0.630575	2.860982	4.289749	0.724483
8	1	6.277461	4.775340	5.689474	3.793262	0.163855	1.205976	2.235210	5.933257	-2.869062	-1.684666	0.481800	0.086061	4.283247	5.155932	-0.123151	0.965881	7.279125	5.026116	1.398492	0.870188	4.000029	0.881417	4.704909	-2.994472	2.093037	1.234063	6.816066	-2.696728	-1.939837	1.247991
9	1	7.018647	5.670501	3.091212	5.217193	-0.840877	4.737953	5.620525	0.872370	1.392412	-2.780768	4.281261	6.124652	4.463445	1.932488	3.147345	-7.229575	7.141439	5.535949	-10.387576	5.272311	-7.920545	2.177458	-0.475623	0.817307	-0.566387	3.231761	0.529504	-5.365376	-0.916819	6.213973
10	1	7.789860	4.430266	3.059862	-1.253934	-2.115874	7.067396	-1.457393	-3.328717	5.894935	5.138458	-10.469270	3.057482	-11.409713	1.034805	0.706947	1.350044	5.242266	0.689131	-13.245007	6.433816	-2.032360	6.410506	0.294179	-1.296594	-3.787632	-2.780801	-4.430039	-3.469189	-0.871248	-0.996479
11	1	8.593277	3.632541	1.514476	2.886109	-4.911378	5.831317	2.801582	-9.802257	7.046958	0.111792	-0.154931	4.889145	-1.446472	6.813014	2.510240	5.507404	6.053223	5.162159	-13.641909	7.122854	-6.718818	-2.299754	-6.020454	4.348100	-0.029742	8.466246	-2.689648	-9.946159	-2.744255	4.250137
12	1	7.421713	6.128326	5.650417	4.837268	-1.425551	-4.046607	5.195930	4.481862	-1.689159	-5.718030	3.790676	1.727714	0.098486	3.052408	-1.938168	4.174314	7.701862	-2.305516	5.219823	3.240698	1.803985	0.797929	2.207036	-0.703522	1.343137	2.225827	5.907568	-1.256877	6.659640	-5.754382
13	1	6.835519	8.381516	6.112928	-6.636900	-6.365716	-5.707234	-0.603819	4.167627	0.065447	-7.969054	-0.555347	-7.553390	-0.414338	1.505542	-0.711325	4.793621	6.631539	0.680103	5.228428	-1.819151	4.568279	4.071232	5.436701	-9.274568	0.201196	-4.705412	6.817217	-6.417476	-0.484708	-1.988011
14	1	6.671658	7.927604	5.792088	0.833471	-3.165131	4.000632	1.810353	0.983198	0.382896	0.493411	2.686335	2.219885	-2.963813	5.790232	-6.026846	2.956644	7.429240	-2.494969	0.455699	-0.183302	4.780245	2.443583	3.939436	1.082166	-5.065238	-0.902698	7.597577	3.851922	1.310782	-4.555430
15	1	5.192731	5.019286	6.473042	-2.777670	-3.655870	2.946329	1.417720	0.966565	2.363287	2.915696	-2.539735	-0.802606	-1.065031	-0.960461	-0.409179	0.468763	3.166262	2.631612	-1.587798	1.543232	6.173796	3.533853	5.968480	-1.540838	4.141630	3.516033	4.594517	-0.143035	0.118101	0.174627
16	1	7.265510	2.985484	5.530724	0.059172	2.413468	0.775496	-3.492604	3.706142	4.725155	2.732394	1.204138	-2.830409	-6.740334	-5.743130	1.064556	7.214347	5.624099	2.740120	-4.721031	2.299393	1.720812	1.113890	0.397396	-2.758292	0.608180	-3.377319	2.150262	-1.338273	-2.553298	-3.799693
17	1	8.336197	-0.612227	0.491253	-6.239071	-5.909546	7.069796	2.640193	-7.888936	4.021621	-0.545056	-10.587831	-0.845758	-10.352824	7.226275	5.087119	4.864995	3.637474	4.777543	-8.933028	2.460469	-4.458179	0.621230	-1.582411	1.485407	1.207704	3.233838	-7.533114	-2.402723	-4.172972	-3.544265
18	1	4.193150	6.520876	6.531710	-0.774286	-5.039694	-0.562786	1.470158	7.202907	3.685773	1.706888	0.219361	-1.783771	2.930611	-4.903540	-0.112224	-3.329464	2.610541	2.878574	-3.620071	-3.439230	4.162054	5.547222	5.701521	-2.117021	4.777120	-2.376760	0.119849	-2.247484	-4.352139	0.968703
19	1	7.898908	0.534991	3.808606	-1.983987	0.552125	4.000237	-2.460630	1.008182	5.240989	-0.502476	3.368302	2.679148	2.040562	-6.120823	3.087535	-0.183840	4.771409	3.419442	-8.278374	5.576228	-0.998578	7.784373	1.153385	0.711583	-5.076269	3.038608	-5.057204	0.430123	-1.876779	0.107496
20	1	5.141814	6.155867	6.493022	0.886971	3.952147	-9.148961	-1.392176	8.910529	0.867879	-2.284812	3.690973	-4.313480	4.967803	-8.057755	-0.828471	-2.177547	6.739088	8.815172	4.961721	-3.614306	5.774101	-2.773501	-0.313295	-4.622309	-4.730376	-11.451324	5.771148	-9.593994	-6.755237	-5.691859
21	1	4.179757	5.918722	5.515066	-3.279455	-1.749179	-2.443718	6.804094	3.552641	-2.706361	0.796167	-2.511188	0.020124	2.652057	-3.405092	1.408254	-8.496574	5.010857	1.641392	-1.098278	-0.876679	7.490323	2.103510	4.953512	1.813081	3.158905	-4.424141	8.769949	1.055965	-0.076416	1.847209
22	1	5.442391	0.470079	4.725476	6.049640	5.601365	-3.015589	2.345892	1.651476	-0.996847	4.166444	5.263103	8.639170	5.495044	5.753006	3.388761	-8.629640	5.461072	6.059528	7.882030	7.401901	-0.855459	-2.895424	-3.027552	3.279466	0.611379	-2.043570	6.666109	-5.598389	-0.703055	4.600937
23	1	6.718865	6.516077	6.748796	0.372782	-3.128456	0.306336	-1.819639	2.565017	1.164564	-4.908446	1.900675	-1.708658	-2.174221	-3.726208	-5.696273	6.291253	6.473428	-5.812588	-0.323376	-2.684523	5.600513	-3.777793	8.446558	-6.399606	-0.270294	-3.884115	4.388248	-10.471278	-0.366704	-7.081554
24	1	5.964799	6.198575	7.984687	3.370941	0.403745	-9.612995	4.519379	6.836792	-2.190904	-9.719667	7.874302	0.598827	8.625786	0.450137	1.345411	-0.169540	7.156088	-3.544928	5.596336	-4.449219	1.130405	-4.225227	1.747738	-5.012551	-1.659146	-2.201022	6.771118	2.819943	6.215481	-5.811517
25	1	9.439493	3.913341	-3.015409	1.110370	2.312646	1.073249	-5.591000	-4.869041	5.667451	1.016659	-4.405636	1.168478	-6.054907	3.860247	5.018197	4.470277	6.282742	6.187979	-8.440638	4.190606	-12.365586	0.029555	-1.330874	-1.193051	-0.305427	2.075196	-10.195865	-5.614210	-0.611955	3.745588
26	1	2.512742	5.946839	5.009783	5.317665	6.681008	-8.199004	6.387878	4.593263	-1.225146	-2.588154	4.474976	6.702295	7.412209	-2.137684	-1.650178	-9.345169	6.972537	2.822858	4.403131	3.664419	2.757119	-1.914114	-4.723611	-0.931956	-1.618688	-4.111405	7.795776	-5.221302	5.690542	0.744907
27	1	6.792901	8.219901	7.044961	-3.085072	-4.150444	3.167601	0.788029	-2.012157	2.404270	-2.455815	0.031280	0.046655	-5.420411	1.311980	5.888571	-2.418613	8.223433	-5.409677	-2.689438	-1.212106	-0.082370	-0.010398	2.183019	-4.386581	3.162219	3.030479	-2.063849	-1.111798	4.326666	-1.318030
28	1	6.294475	-0.108733	3.901338	1.172295	-0.602453	-0.041882	0.386493	5.071822	-2.921433	5.416646	4.422837	5.995065	0.411564	-2.305602	-6.643374	-0.269706	6.801279	0.191901	1.903384	6.502524	2.818473	3.242205	2.874539	-1.432161	-2.614333	-2.926211	9.301287	-3.275317	2.332395	-6.831399
29	1	6.838495	1.193555	-1.533448	1.111195	2.966328	0.283508	-8.463865	-1.519364	5.434264	4.521130	2.877251	5.288739	-0.736251	-5.889837	-0.117223	0.603170	6.766697	5.442510	-2.425246	5.488993	-3.227632	-2.173569	-6.210650	1.846105	-3.082273	3.137828	-3.319721	-6.285872	-2.770764	-2.325654
30	1	4.885846	7.965712	4.774539	0.553242	-1.178578	3.682602	2.502946	-0.333424	6.140765	6.294941	-1.366068	2.397569	-4.129049	3.827043	-3.426031	-1.963242	3.277837	6.489119	-10.769144	-0.434067	2.180574	1.486475	1.268911	-1.557821	-0.297385	-2.176595	-0.153587	-2.239641	-10.233822	-5.101093
31	1	4.973201	1.606240	6.494250	2.128372	0.353339	3.133802	2.279613	-0.993868	5.944317	-0.024848	6.151506	3.354238	0.201690	0.524296	-7.425820	-1.696205	7.443010	4.871397	2.267776	2.721923	-2.191320	4.048720	-4.053731	5.642282	-6.469927	-2.036288	2.320034	-0.713230	-3.397326	-0.673721
32	1	7.414631	5.514053	4.055313	2.378994	3.322086	-4.493396	-3.522880	5.837558	-1.431548	-0.872688	2.225981	5.405160	5.093788	-8.426103	3.053680	-4.065429	8.725532	5.476332	5.527163	2.156203	-0.352554	-1.471937	-0.939426	-5.476439	-0.793959	-3.447303	6.666861	-7.110823	3.404889	-1.714391
33	1	6.723714	3.969577	3.793801	0.000057	1.980867	1.404526	-1.019952	1.164323	6.453422	3.276268	3.029656	0.328668	1.944954	3.064291	4.825016	3.771921	6.049504	2.297871	0.682059	3.465527	-2.424154	4.139971	4.923712	2.252520	4.951006	1.249998	4.916448	-3.689737	-6.312448	6.732385
34	1	7.407383	3.493056	5.047690	-4.052053	-3.449810	4.220627	-3.573941	-4.956465	5.732028	-4.377868	1.486575	-0.448989	-6.580738	3.116228	3.054854	5.831528	0.751716	7.835341	-2.710951	2.228879	-5.670587	4.826413	0.532304	4.552373	-0.050024	-3.772762	-5.542218	2.992021	-4.886062	1.428355
35	1	6.857041	5.440869	0.466339	5.000070	3.530246	3.347455	2.735201	-7.221478	3.296550	3.484925	3.070034	3.737162	0.309242	4.691886	1.409174	0.040906	8.277102	3.795053	-6.572239	8.572987	-7.302778	-3.293509	-10.472614	-0.432266	-1.137281	0.477322	1.600411	-9.509970	0.459162	-1.691125
36	1	5.861017	5.570412	5.859910	1.553216	-1.398118	2.188231	8.774851	1.589547	0.299855	3.643725	-1.827941	-3.418581	1.065831	0.941858	-1.536663	0.383163	7.141717	-9.214651	5.543871	-6.381127	2.328383	4.123657	4.101968	-1.430041	2.091858	0.340341	5.810789	4.664444	4.222801	0.261304
37	1	6.769457	3.510024	-0.150758	2.905623	5.133088	-1.960258	0.017580	1.806000	-1.317719	4.015171	1.620330	2.496658	4.734207	1.063858	7.564565	-7.478535	7.944054	2.016888	1.690217	6.404900	-0.599622	-1.675366	-2.925816	-5.619791	4.270611	1.273780	5.856737	-8.178589	-0.633374	5.289181
38	1	7.241915	-0.535526	3.594952	2.182695	7.101128	-2.702788	-1.861090	-5.512986	-0.740141	3.988371	1.225176	2.472707	-4.676034	4.894716	3.218508	-3.132725	8.633101	2.618491	0.126350	1.445074	-5.024537	-5.344183	-11.338085	-4.751666	0.191570	-1.851220	1.734837	1.172252	8.278194	4.619314
39	1	5.766880	5.640006	7.571199	-5.658881	-6.046591	0.913800	1.719460	6.844752	0.989036	-3.155441	-0.782500	-4.008547	1.326302	-0.887551	-2.489494	7.070455	4.463396	-0.961015	-1.398865	-5.586311	7.150336	1.769888	8.608561	1.668473	3.974006	-3.603995	1.631311	-0.425338	1.966974	-1.290411
40	1	6.162979	-0.056775	5.145200	3.185642	4.152743	-1.955485	-3.331980	2.971216	-0.061831	1.498722	5.681539	-1.027889	3.849513	-3.143533	-8.995514	-2.576525	6.126092	6.237344	2.949762	-0.492956	3.548616	-0.705058	-3.745585	-6.209120	-5.941728	-7.800407	6.159936	-2.059639	-0.584130	-6.883921
41	1	5.904921	3.725343	3.707940	2.641533	3.789437	-1.410442	0.658099	7.292682	-0.079282	3.167421	4.316276	4.728618	0.250886	-3.856458	2.918622	-2.509427	5.762233	6.181609	1.579447	5.414375	2.915020	4.103284	-0.665736	-4.541254	4.463050	5.327019	5.929403	-16.118752	-2.537843	3.053402
42	1	5.626356	5.852998	5.140527	1.038822	3.823714	-2.086120	-3.282001	4.635407	5.450560	3.618686	4.189242	1.264978	8.625070	-6.385735	-9.995378	-0.566036	4.538656	7.004932	6.327295	5.603233	3.768750	3.919137	0.339037	0.150280	-7.039471	-6.116764	4.153035	-8.324151	-15.308964	-3.306805
43	1	4.866953	6.740494	6.594825	3.095519	-2.471968	-0.497976	2.980019	5.309531	-2.267806	-2.323954	4.338668	0.210485	5.491604	2.123035	0.655512	0.087583	8.947599	-4.674415	8.090849	0.319748	-0.544260	-1.225139	3.430569	-6.757710	0.810587	-7.246803	6.780359	0.104774	6.626368	2.674291
44	1	7.758859	1.748830	5.831358	1.986444	3.725060	-0.602507	-3.223518	-0.709688	-5.473010	0.314824	2.191652	-2.305874	-1.911901	0.952395	-3.226224	6.626921	8.962087	5.386400	1.741612	5.079733	2.828214	-3.575831	-1.289975	-2.487783	2.042889	7.338518	6.220005	-15.778869	-1.894248	1.924329
45	1	9.423620	2.131174	1.083861	0.325616	-1.066886	7.066127	-2.807152	-3.080024	2.807768	2.844681	-0.725526	-6.893871	-3.597759	1.534676	4.701945	5.635240	7.994819	-2.387869	-7.713064	3.070752	-5.331765	-0.972602	1.899014	-2.468693	0.587706	5.863313	-1.904077	0.639594	2.144798	2.565809
46	1	6.915809	6.480953	4.921253	1.524863	-0.606117	-3.674758	-3.886702	3.899970	-2.448667	-8.948381	5.652481	-0.809520	0.330359	-2.301508	-4.700406	6.204675	6.217500	-0.741492	4.257042	0.610550	2.251859	-3.603202	3.387328	-0.788735	-2.750240	-7.387794	6.211690	-1.466917	2.540258	-3.569962
47	1	6.812657	4.257977	3.608978	5.664597	4.614746	0.228669	-0.624167	-5.339681	0.143394	1.130182	1.413519	5.456037	-6.551792	4.449549	7.945944	0.113536	6.506346	3.423922	-5.240232	4.186362	-6.300625	-8.222014	-7.464688	-1.205656	2.747195	1.760856	-5.609711	-1.366538	7.251818	2.337892
48	1	3.810736	4.602312	4.644611	-1.617538	2.550050	-5.095431	-7.688131	3.210769	-1.355158	3.461895	-0.215466	6.988059	-1.564191	-13.916770	-2.121881	-4.833094	3.460915	5.467950	1.562477	7.036756	3.731667	0.725083	3.067844	1.964647	1.879468	0.884524	6.737560	-6.882117	-0.640702	-0.652609
49	1	6.827348	0.950343	-2.989447	5.094350	5.711336	-3.068181	-1.097220	1.615616	2.756161	3.471218	-0.199877	6.944544	4.419341	2.871923	6.145159	-0.507331	5.143909	2.344593	-5.532148	6.379336	-3.771275	-1.218027	0.997621	0.979462	0.702323	2.449930	4.325201	-5.204809	6.299688	3.304532
50	1	6.437030	-0.688031	4.359215	0.068657	3.597564	0.509681	-5.346804	-1.931930	-0.481960	-5.531721	-5.531684	5.064724	-2.251921	-1.702431	1.572974	3.692697	6.612669	6.612595	1.944879	6.376947	-0.465897	-7.900067	-7.008869	1.500064	-2.201774	0.163737	2.039136	-4.978848	2.959523	-3.341024
51	1	5.894786	8.088949	5.546623	1.949311	4.516294	-1.559115	-0.264250	6.926854	-8.670860	-6.772280	2.738776	4.629324	6.430953	-2.676028	2.640931	-6.038485	7.490906	4.231919	6.864298	2.309876	5.112800	-2.513587	2.127298	-1.686261	2.842029	0.758751	7.514574	-1.862788	1.409896	3.516177
52	1	8.092927	1.514304	0.900950	3.853690	1.159247	-1.431956	2.628830	0.785656	-4.297387	3.689272	-6.087873	2.529400	0.000469	7.205206	5.276569	-0.589108	7.149071	-0.047120	1.472452	7.085676	-10.329740	-0.275775	-11.065567	0.680694	5.351777	-0.245662	5.517492	-3.919717	6.044252	1.482477
53	1	7.067244	0.169095	2.577253	3.745615	2.428797	-0.492388	0.087413	0.791666	3.936564	3.534828	0.556342	4.234556	-2.422821	1.177588	0.955476	0.614394	5.193137	0.868500	-3.988354	6.918722	-6.190201	-9.028421	-4.701576	-5.236408	-3.632288	-3.620929	-0.267342	-2.299323	3.876165	-5.239146
54	1	5.833983	3.500168	0.672891	4.624730	7.293350	-0.549075	0.424608	-1.858194	-0.263120	5.937972	5.168239	2.111168	2.693964	4.310752	5.427037	-2.259306	7.894307	1.913433	0.490457	4.823539	-5.054928	-0.794373	-10.637246	0.767920	3.702552	-0.333804	-0.004044	-2.843636	2.351539	5.997589
55	1	8.796693	0.298920	3.767493	0.832230	5.818128	-3.438876	0.337747	-2.741526	-2.911308	0.760315	3.721814	-1.350039	-6.064524	0.716940	5.677523	3.540173	6.181180	5.457078	-0.630611	1.011710	-7.372556	-3.719086	-4.730603	-5.520238	1.842199	0.205930	5.135273	-4.808791	0.208637	2.047420
56	1	6.130471	8.903110	5.150823	-2.758648	-3.157397	0.122065	0.544180	5.392885	-0.987897	-1.624042	-5.231912	2.333670	1.478227	-0.643228	0.924796	3.225895	6.266720	2.804778	7.596926	2.938714	4.279201	3.278183	4.341012	6.531986	2.381245	4.751656	6.350247	-10.947204	-1.349402	4.727452
57	1	6.600755	3.345285	6.377957	-1.127286	0.305920	3.190746	0.010975	-2.866598	4.811540	2.690939	-2.783021	-4.659390	-4.618462	5.290143	4.210837	2.452531	7.633097	1.619530	-2.439145	-2.133984	0.295519	1.972276	2.211001	-2.307521	0.809407	-3.314962	-3.783944	5.193020	3.453636	-3.374664
58	1	8.175388	2.031985	4.699160	1.569190	2.690632	-3.625640	-5.218408	-1.253494	-0.785365	-0.277678	-0.243354	2.926862	-3.661250	0.737045	4.691793	0.930514	8.899837	1.322699	3.265309	7.358776	-3.387181	-3.988093	-4.604829	-0.307065	3.970638	4.886247	4.265281	-3.654401	5.919882	0.861038
59	1	3.715717	9.210096	8.263037	-0.441391	1.562456	-2.779766	0.011487	4.085930	-7.073617	-5.245229	1.603156	-1.180144	0.287929	-6.012153	-6.824728	1.626223	3.672333	2.179585	-3.331163	-2.143543	5.962352	6.936089	3.906213	2.532904	-0.016260	-1.423499	2.248201	-3.732676	1.630865	-7.126326
60	1	4.915404	2.843167	6.619955	1.187263	3.363648	-3.059462	1.857037	6.766780	-0.838042	-6.898043	6.062457	0.860922	8.326897	-2.636831	-1.490835	-5.256946	7.315119	6.686654	5.958484	3.984694	7.220821	2.086149	-3.136553	5.905424	-1.103861	-4.841523	7.070538	-12.848352	-4.671665	-3.050171
61	1	7.511079	-1.645881	2.381750	3.639400	1.348860	7.947271	-1.920204	-3.016470	2.260218	4.392373	1.581060	2.803925	-4.024657	3.022792	5.231682	4.722968	6.716927	4.835706	-10.248912	6.812899	-9.295184	-3.405960	-1.687572	-5.076236	-2.208432	1.302464	-2.430737	-0.678600	0.291522	-4.390484
62	1	4.968569	6.360580	8.344381	-0.648898	-3.534729	-1.713366	3.040561	4.802014	-7.301065	-4.273227	5.999346	0.048682	1.598500	1.084776	-3.591081	3.885195	7.545793	-3.609602	5.700812	2.418251	4.382573	2.422071	3.607984	3.307749	0.925793	-4.097779	4.953407	-5.247614	-1.631509	-5.164862
63	1	2.627925	7.008047	4.845858	5.821454	3.128299	-4.201886	4.366276	3.878910	-5.654894	-0.191963	4.973252	5.352519	5.500670	-5.327988	-2.477144	-8.497830	7.079858	0.732750	7.893368	3.064606	-0.871381	-4.657282	-4.342707	-3.418614	1.532197	-0.547435	5.441492	-0.554183	6.233469	-0.340045
64	1	6.814122	5.067274	7.645734	-4.845813	-5.015419	3.771911	0.170829	5.298099	3.668950	-3.478818	1.753117	-4.393067	-7.247000	1.580505	-2.935238	6.180842	7.391485	0.218869	3.006965	-4.247595	5.610325	6.233252	6.381293	-3.797132	-1.221764	-4.444768	5.126309	-1.699877	-4.719848	-7.723399
65	1	6.484566	5.648489	5.729244	-1.496114	-1.217951	-2.374907	-2.903146	5.986304	1.465057	-0.955667	4.522688	-1.116383	0.300107	-2.941625	-2.964815	3.483713	4.768880	-1.742199	1.012996	-7.001730	7.931123	-1.138294	6.209564	-5.767582	0.590234	-8.060010	6.468695	-6.068387	-3.534611	-4.135058
66	1	4.807880	6.883292	5.129978	5.282471	5.720425	-8.563834	2.636948	1.436533	-8.766312	-1.146990	4.653024	6.618326	4.168795	3.192718	-3.462480	-9.513379	6.564745	1.208993	3.298228	-0.744348	-1.051372	-7.133679	-5.840882	-0.530250	-2.384701	-9.415864	6.385152	0.968225	6.394088	4.797636
67	1	1.843616	4.361101	6.674447	5.447705	0.154766	-3.585916	9.564797	3.502605	-4.382802	-2.081490	5.305315	1.751818	6.187189	-2.650193	-3.850938	-12.474500	6.806614	2.380939	3.331189	0.204251	1.514350	-7.716030	-0.933052	-2.229103	0.999271	-1.014072	4.926804	-1.303698	2.836598	2.518773
68	1	9.318493	-0.698386	1.778391	-3.636865	-8.091288	7.091580	1.538021	-9.480116	7.903129	5.156984	-7.169428	-0.416434	-11.785432	5.146038	3.204088	6.952427	4.604925	2.460850	-16.054731	5.490111	-4.431044	2.546627	2.127287	3.404560	0.375713	5.007912	-5.630126	-2.586638	-0.412717	-2.229060
69	1	6.718402	5.029805	3.805318	0.006195	-0.899726	6.023086	0.808012	0.898059	0.322973	5.196297	-0.116846	4.009622	-0.472154	0.829222	-5.457801	1.500728	5.797426	8.915145	-0.724731	8.723966	5.024951	8.035663	-0.243256	1.434348	-0.136584	3.198139	5.060171	-4.489986	-3.874890	-7.147673
70	1	4.970536	8.698384	3.849581	2.590830	4.365465	4.369524	-0.006933	-1.106743	4.762074	8.519058	3.038072	7.583742	-2.417694	-6.403286	-3.953929	-1.027038	6.933396	3.259494	-3.890167	5.326292	-10.593888	1.620869	-7.003904	-2.869708	-3.712790	3.210681	0.537856	-1.880497	-7.326688	-6.162320
71	1	6.447505	5.721141	6.082962	-3.272640	-1.981556	3.260828	3.568445	3.329272	0.342140	-5.683195	4.097275	-2.175122	1.194523	-1.354125	-2.029721	6.549074	8.026194	-3.170853	5.984658	-1.464607	5.342170	6.674057	5.466808	2.672489	-4.101851	-5.509569	3.963788	-0.552731	3.581907	-3.478091
72	1	8.291944	0.849349	-0.012149	1.731430	6.640009	2.574910	-1.070371	-5.545971	-4.915816	0.186261	-0.360759	0.090469	-1.483059	-0.094016	-1.916788	4.235931	9.005935	2.954023	-1.511299	2.998391	-4.764470	0.806877	-6.005822	-4.050702	-2.621129	1.437243	2.786046	3.304079	5.464488	-1.712254
73	1	5.037701	5.712438	3.437025	7.486731	4.509679	-2.922097	4.697690	6.971671	-5.000839	-0.627748	3.798559	5.098811	5.855808	1.669021	4.860776	-5.243417	6.654120	6.334668	0.061203	6.708818	-3.318020	-3.922622	-4.134956	2.362075	0.955946	-2.039536	5.436543	1.238565	1.889318	2.979439
74	1	6.665242	5.231988	6.397899	-4.179397	-0.910929	3.901163	-1.871596	4.890851	3.941667	-1.794353	-0.617099	-3.235237	-2.725426	-2.781148	-3.209469	6.223344	5.786610	-0.601098	0.286733	-3.533556	5.755482	5.814073	5.852040	-3.618212	-7.747876	-3.611862	1.078698	-1.045477	-5.247498	-10.196003
75	1	6.443928	6.245980	8.299802	-4.651417	-8.582018	-0.964856	1.541059	5.653857	1.457006	-6.607690	-1.670714	-10.234145	1.750258	0.656409	-1.303711	5.442507	4.530471	-3.110568	0.899008	-3.184157	6.968261	-2.945158	9.147814	1.114768	1.144926	1.718823	3.368891	-10.516925	-2.669844	-1.315841
76	1	6.151500	5.728954	5.644943	-4.781960	-2.981994	2.033911	1.226966	2.989572	6.273760	3.158183	1.475238	1.549394	2.300419	-0.023730	-0.539045	-1.389654	6.766863	-1.366279	3.906734	3.447090	5.820163	6.964318	6.851553	5.037414	-0.410244	4.624667	0.605948	-2.343766	-3.862719	-4.884141
77	1	7.524253	2.004637	1.119367	-3.934618	-4.991146	4.566376	-6.897453	-0.596601	5.122034	2.762640	-1.388393	-3.223787	-9.300916	1.121002	6.797745	8.156198	4.768242	0.951293	-14.617636	3.027779	1.470128	5.078507	4.195177	3.791067	-1.437344	6.602654	-4.645581	4.247195	-2.812235	-2.942450
78	1	7.933923	6.425661	2.367505	-3.983729	1.472784	3.079497	1.969496	-7.952755	7.511176	2.823940	-1.778986	0.658365	-7.731234	7.906068	7.784704	6.733749	6.646275	5.098481	-11.095144	0.598089	-5.519863	-0.074954	0.506465	0.809929	3.829502	2.360667	-2.871513	3.469794	-4.223212	0.571171
79	1	7.955006	3.675480	2.874450	-2.068811	-2.227671	5.245406	-1.745632	-3.380356	6.839547	0.281973	-11.333027	-6.115279	-11.410086	5.446394	4.496671	2.640086	5.649790	6.015174	-12.167438	-0.851251	-1.798256	0.940863	-2.111091	-8.112334	2.113888	0.649631	-1.202167	-3.593996	-5.884834	0.058584
