27	2	6.390178	6.681419	7.471847	3.065902	4.395147	-0.557697	1.611929	-5.452228	1.896764	2.906241	-0.237364	-1.729872	-0.992751	0.948048	7.616016	3.721706	1.404043	-3.394608	0.359396	-3.169511	4.954405	1.490283	-0.298599	-4.756083	-8.308100	0.123932	-9.318614	-5.366557	6.890756	-1.361163	6.390178	6.681419	7.471847	3.065902	4.395148	-0.557697	1.611929	-5.452228	1.896764	2.906241	-0.237364	-1.729871	-0.992749	0.948048	7.616016	3.721706	1.404043	-3.394608	0.359397	1.116029	4.954405	1.490282	-0.298599	-4.756083	-8.308100	6.488593	-9.318614	-5.366557	6.890756	-1.361163
32	2	5.304195	6.215424	1.422424	-1.421721	1.118117	2.258658	3.118615	4.297850	3.319529	5.294173	0.016841	3.193280	0.319188	7.969001	5.859585	4.591566	-1.825325	-2.277877	0.600486	3.779459	2.526578	-0.214049	-6.480856	-0.827064	-4.400486	7.445856	-2.558640	0.881423	6.963880	-0.017013	5.304195	6.215424	1.422424	-1.421721	1.118117	2.258658	3.118615	4.297850	3.319529	5.294173	0.016841	3.193280	0.319188	7.969001	5.859585	4.591566	-1.825324	-2.277878	0.600486	3.779459	2.526578	-0.214049	-12.740334	-0.827062	-4.400486	7.445856	3.480430	5.176105	6.963880	2.796156
34	2	8.208745	1.641735	-1.808036	-1.637131	-0.486669	-0.327957	-6.668038	-3.868717	-1.897800	-3.556818	1.288438	-3.406686	-11.815794	3.448123	3.107590	-2.994326	4.641058	6.408764	3.816117	-4.346969	-8.681481	-0.158420	-6.994457	5.781626	1.823030	-7.748106	-7.824355	0.533820	0.548204	-3.948103	8.208745	1.641735	-1.808036	-1.637131	-0.486669	-0.327957	-6.668038	-3.868717	-1.897800	-3.556818	1.288438	-3.406686	-11.815794	3.448123	3.107590	-2.994326	4.641058	6.408764	3.816117	-4.346969	-8.681481	-0.158420	-7.265058	5.781626	1.823030	-7.748106	-2.311951	6.739773	0.548204	0.290583
35	2	6.114278	2.970484	-7.237956	0.443785	-0.073218	-12.617252	3.765389	3.310086	-8.628771	6.600941	0.249512	1.971314	0.650695	4.261267	7.757930	-3.552950	-2.232249	1.595325	6.640210	2.652032	-3.484975	2.431416	-11.273558	2.702546	-3.757027	-0.912999	-0.562389	-4.446872	-0.779336	-4.430599	6.114278	2.970484	-7.237956	0.443785	-0.073218	-12.617252	3.765389	3.310086	-8.628771	6.600941	0.249512	1.971314	0.650695	4.261267	7.757930	-3.552950	-2.232249	1.595325	6.640210	6.696214	-3.484975	2.431416	-11.273558	2.702546	-3.757027	4.672291	-0.562389	-4.446872	-0.779336	-4.430599
36	2	2.046095	5.677541	1.331879	2.090832	-5.397089	-0.467991	-0.118183	7.121678	7.638788	4.328884	-1.289829	9.110949	-1.731409	6.116514	9.548624	-5.527221	-1.896072	6.077441	0.694547	2.456702	3.910096	3.423168	-0.156847	0.091832	-4.443835	6.679110	2.602881	3.880502	8.066334	0.365543	2.046095	5.677541	1.331879	2.090832	-5.397089	-0.467991	-0.118183	7.121678	7.638788	4.328884	-1.289829	9.110949	-1.731409	6.116514	9.548624	-5.527221	-1.896072	6.077441	0.694547	0.311046	3.910096	3.423168	-0.156847	0.091832	-4.443835	0.124957	2.602881	3.880502	8.066334	0.365543
37	2	6.531670	6.033491	0.136419	-9.512955	2.210557	-9.266700	1.776149	-13.507549	1.067298	5.925465	0.936134	5.333628	-2.572267	4.621865	8.585308	3.783912	-3.023824	-4.848539	4.873009	2.174458	6.362565	-8.070365	-4.156174	0.753585	-2.062263	7.017545	4.638890	7.371074	6.044017	2.292167	6.531670	6.033491	0.136419	-9.512955	2.210557	-9.266700	1.776149	-13.507549	1.067299	5.925465	0.936134	5.333628	-2.572267	4.621865	8.585308	3.783912	-3.023824	-4.848539	4.873009	-2.085062	6.362565	-8.070365	-4.156174	0.753585	-2.062263	0.636132	4.638890	7.371074	6.044018	2.292167
39	2	8.634418	4.210015	2.509445	-2.592683	2.994873	0.048227	-0.717766	-0.710163	1.935481	-7.667187	7.107495	-10.425848	-6.022040	6.384027	7.231317	2.996266	1.999049	4.675004	1.846310	-0.834028	5.524819	0.913286	3.289709	0.884428	-0.182278	-3.337676	-5.348560	2.192326	5.387737	-3.369480	8.634418	4.210015	2.509445	-2.592683	2.994873	0.048227	-0.717766	-0.710163	1.935481	-7.667187	7.107495	-10.425848	-6.022040	6.384027	7.231317	2.996266	1.999049	4.675004	1.846310	-0.834028	5.524819	0.913286	0.231644	0.884428	-0.182278	-3.337676	-1.497388	6.404407	5.387737	0.032418
41	2	5.979266	3.991828	-1.230383	2.582995	2.610993	-1.850455	3.865762	2.144355	-8.406292	7.039252	1.901950	5.246399	0.038440	8.733751	6.878026	0.625174	1.923389	-1.343494	6.357404	0.705791	4.745475	-3.511014	-10.040634	-2.251773	-5.059646	0.209476	6.922573	6.315035	4.333217	2.053803	5.979266	3.991828	-1.230383	2.582995	2.610993	-1.850455	3.865762	2.144355	-8.406292	7.039252	1.901950	5.246399	0.038440	8.733751	6.878026	0.625174	1.923389	-1.343494	6.357404	1.884896	4.745475	-3.511014	-10.040634	-2.251773	-5.059646	6.070913	6.922573	6.315035	4.333217	2.053803
44	2	9.442014	0.101744	2.246647	2.198055	-2.462062	5.392062	0.550736	2.809990	-4.942128	-1.123471	5.831793	-2.082880	2.830550	5.508788	7.204754	4.368248	0.633941	4.292514	3.733079	1.547911	-2.680374	2.805855	3.818364	-0.357828	5.801345	1.230498	-8.826703	-4.314487	-5.808507	-2.877535	9.442014	0.101744	2.246647	2.198055	-2.462062	5.392062	0.550736	2.809990	-4.942128	-1.123471	5.831793	-2.082881	2.830550	5.508788	7.204754	4.368248	0.633941	4.292514	3.733079	4.308088	-2.680374	2.805855	3.818364	-0.357828	5.801345	6.579215	-8.826703	-4.314487	-5.808507	-2.877535
51	2	6.589973	1.898525	-4.762170	1.447311	3.776875	-2.908212	3.281785	-1.078194	-6.833772	0.597300	-0.047845	6.663308	3.047494	6.603327	6.836031	-6.419172	-4.130309	-0.603330	7.351994	-0.814053	3.499970	-2.521568	-11.960552	-1.225079	-6.409614	-0.270607	5.800375	7.879914	2.121322	4.094666	6.589973	1.898525	-4.762170	1.447312	3.776874	-2.908212	3.281785	-1.078192	-6.833772	0.597300	-0.047845	6.663308	3.047494	6.603327	6.836031	-6.419176	-4.130309	-0.603330	7.351994	5.632503	3.499970	-2.521562	-11.960552	-1.225079	-6.409613	5.637301	5.800375	7.879914	2.121322	4.094666
56	2	6.132033	7.218041	-4.685660	-4.462259	5.820704	-2.974541	0.086367	-1.623782	7.133651	6.044647	-6.320711	3.558958	-6.273280	8.477858	7.128401	0.575345	-1.741975	0.581426	3.111273	0.687079	-4.903519	-4.469644	-3.210767	-2.773231	-6.188577	7.710067	-3.424944	1.201411	5.166729	1.391173	6.132033	7.218041	-4.685660	-4.462259	5.820704	-2.974541	0.086367	-1.623782	7.133651	6.044647	-6.320711	3.558958	-6.273280	8.477858	7.128401	0.575345	-1.741975	0.581426	3.111273	0.687079	-4.903519	-4.469644	-8.372466	-2.773231	-6.188577	7.710067	1.622389	6.851388	5.166729	2.462199
60	2	5.604139	5.430734	-1.794973	1.577599	3.492088	-2.251740	5.069416	1.860324	1.148758	5.999571	-1.839914	7.200268	0.536383	5.955247	7.196938	2.894569	-0.798736	-0.316987	2.678896	5.542062	1.681546	-2.218498	-8.608407	2.756582	-12.045594	9.121676	0.621317	0.198937	5.363319	-0.808756	5.604139	5.430734	-1.794973	1.577599	3.492088	-2.251740	5.069416	1.860324	1.148758	5.999571	-1.839914	7.200268	0.536383	5.955247	7.196938	2.894569	-0.798736	-0.316994	2.678896	5.542062	1.681546	-2.218498	-14.573822	2.756582	-12.045594	9.121676	4.821120	5.774581	5.363319	1.614749
67	2	6.456417	3.498389	3.085766	5.575698	-4.522003	4.335197	-2.294897	4.730640	-1.446079	-2.227357	4.802288	1.080248	-4.948734	5.939436	7.475935	4.770922	0.781243	2.511959	4.085951	2.617316	-2.390409	6.542754	-0.114900	1.741081	3.034907	-1.928081	-4.849916	4.253574	3.276938	-0.367008	6.456417	3.498389	3.085766	5.575699	-4.522004	4.335197	-2.294897	4.730640	-1.446079	-2.227357	4.802288	1.080248	-4.948734	5.939436	7.475935	4.770922	0.781243	2.511959	4.085951	2.617316	-2.390410	6.542754	1.626702	1.741081	3.034907	-1.928081	-7.414988	0.358247	3.276938	-5.571878
68	2	6.433922	-0.418753	-2.502110	0.439700	2.883978	-4.377412	5.096503	0.748095	-4.454159	1.024532	-1.428555	2.581677	1.754980	4.606398	7.604347	-8.559082	0.710615	2.504010	6.657386	4.308958	3.580453	-0.101124	-9.175457	3.574322	-3.759095	5.321801	0.821609	1.293185	3.225080	-2.444939	6.433922	-0.418753	-2.502110	0.439700	2.883978	-4.377412	5.096503	0.748095	-4.454159	1.024532	-1.428555	2.581677	1.754980	4.606398	7.604347	-8.559082	0.710615	2.504010	6.657386	4.308958	3.580453	-0.101124	-14.087719	3.574322	-3.759095	5.321801	5.959200	6.247154	3.225080	1.251154
70	2	3.207357	3.902542	-3.801409	-5.054650	3.709665	-9.756117	4.499357	0.501443	-0.043920	4.027070	2.598292	6.513868	-2.339484	7.193458	6.913233	3.689313	0.792318	0.011661	4.219342	0.932125	-2.283450	-11.073428	-8.857095	2.967073	-8.946021	-0.231812	8.381597	6.727235	3.613485	1.989273	3.207357	3.902542	-3.801409	-5.054650	3.709666	-9.756117	4.499358	0.501439	-0.043920	4.027070	2.598292	6.513868	-2.339484	7.193458	6.913233	3.689313	0.792318	0.011661	4.219342	0.932125	-2.283458	-11.073428	-7.606607	2.967073	-8.946022	-0.231812	2.942900	0.448639	3.613485	1.452920
71	2	6.569218	2.080393	-1.452982	-5.349303	0.412518	-6.507314	1.635691	-2.051091	-1.468505	-0.272614	-0.185301	4.104217	-3.208022	5.089065	7.923941	-7.447871	3.202895	6.395040	6.056087	7.496217	-3.798364	-4.728807	-14.135106	7.708392	0.448717	5.295686	3.791104	7.417102	3.323926	1.842278	6.569218	2.080393	-1.452982	-5.349303	0.412518	-6.507314	1.635691	-2.051091	-1.468505	-0.272614	-0.185301	4.104217	-3.208022	5.089065	7.923941	-7.447871	3.202895	6.395040	6.056087	1.449342	-3.798364	-4.728807	-14.135106	7.708392	0.448717	-0.937478	3.791104	7.417102	3.323926	1.842278
77	2	6.538657	4.273770	0.083261	-5.652103	-2.821485	-4.362747	1.561587	2.702028	-2.118837	0.678482	-0.965461	1.314104	-1.197329	5.599288	4.980578	4.880614	6.059329	4.499087	2.233352	-8.925095	-1.405462	-3.960761	-4.291508	6.130805	-2.674970	0.575679	0.586994	5.436599	2.095704	0.840584	6.538657	4.273770	0.083261	-5.652101	-2.821485	-4.362747	1.561587	2.702028	-2.118837	0.678482	-0.965461	1.314104	-1.197329	5.599288	4.980578	4.880614	6.059329	4.499087	2.233352	-6.099154	-1.405462	-3.960761	-4.291461	6.130805	-2.674970	6.397604	0.586994	5.436599	2.095704	0.840584
84	2	6.593190	2.299119	5.847001	5.742447	-3.688433	5.468429	2.464799	-0.078501	-5.411634	-0.341101	3.776974	-2.418944	3.833101	6.388448	5.051052	1.682656	1.626479	-2.422671	6.281195	2.393921	0.969984	5.985450	4.545880	3.196692	5.947033	4.962660	-0.023548	-3.610021	-2.977564	-1.731199	6.593190	2.299119	5.847001	5.742447	-3.688433	5.468429	2.464799	-0.078501	-5.411634	-0.341101	3.776974	-2.418944	3.833101	6.388448	5.051052	1.682656	1.626479	-2.422671	6.281195	-2.841552	0.969984	5.985450	4.545880	3.196692	5.947033	-1.346601	-0.023548	-3.610021	-2.977564	-1.731199
86	2	8.816784	-0.671069	3.058387	4.064683	-5.093495	3.820194	-1.767866	1.138468	-2.947950	-4.828862	6.877666	0.253744	-8.344684	5.588081	1.792564	1.338574	6.630950	4.218149	0.583356	-1.815684	-4.934004	5.287430	5.871327	0.229160	6.169662	2.791581	-6.345022	-5.160509	-6.145143	-3.472376	8.816784	-0.671069	3.058387	4.064683	-5.093495	3.820194	-1.767866	1.138468	-2.947950	-4.828862	6.877666	0.253744	-8.344684	5.588081	1.792564	1.338574	6.630950	4.218149	0.583356	-4.440973	-4.934004	5.287430	5.871327	0.229160	6.169662	-2.202452	-6.345022	-5.160509	-6.145143	-3.472376
87	2	6.650249	7.135713	5.674401	-5.374231	3.975056	1.481126	0.892790	-0.311303	5.685182	-1.744309	-0.802165	2.112614	6.402296	6.677438	6.161184	-7.023169	-1.162328	-4.339679	-2.261871	-10.409945	3.912232	-6.911451	-3.088267	2.392459	3.193562	0.726917	-3.739007	7.158090	0.197472	3.632866	6.650249	7.135713	5.674401	-5.374231	3.975056	1.481126	0.892790	-0.311303	5.685182	-1.744309	-0.802165	2.112614	6.402296	6.677438	6.161184	-7.023169	-1.162328	-4.339679	-2.261871	-10.355153	3.912232	-6.911451	-3.088267	2.392459	3.193562	4.946834	-3.739007	7.158090	0.197472	3.632866
90	2	6.630619	5.919634	-1.700738	-4.615445	7.611331	-6.891695	1.309338	-5.932654	3.538119	4.134771	-0.232522	5.695685	1.353923	7.043854	8.206601	0.238634	-5.972337	2.986851	0.609560	-11.497940	0.183367	-7.018117	-3.471183	2.704410	-9.171600	-1.458233	-0.870418	7.685535	6.544020	1.997328	6.630619	5.919634	-1.700738	-4.615445	7.611331	-6.891695	1.309338	-5.932654	3.538119	4.134771	-0.232522	5.695685	1.353923	7.043854	8.206601	0.238634	-5.972337	2.986853	0.609560	-5.690126	0.183367	-7.018117	-3.471183	2.704408	-9.171600	4.579504	-0.870418	7.685535	6.544020	1.997328
92	2	7.539124	5.799605	6.289145	-0.739751	4.845197	-4.778252	-0.506153	-2.182109	0.975609	0.866850	3.321425	-2.329571	-7.263099	3.327278	6.480374	3.284300	2.684801	-2.949064	1.128772	-2.128265	2.565529	2.592332	-2.394219	6.105316	-1.210639	-5.652176	-4.505584	3.062062	6.781301	2.193718	7.539124	5.799605	6.289145	-0.739751	4.845197	-4.778252	-0.506153	-2.182109	0.975609	0.866850	3.321425	-2.329571	-7.263099	3.327278	6.480374	3.284300	2.684801	-2.949064	1.128772	-2.128265	2.565529	2.592332	-1.865555	6.105316	-1.210689	-5.652176	-7.092079	-1.460580	6.781301	1.667980
93	2	5.729284	6.692680	3.910627	1.390094	4.191544	4.037515	0.407137	1.841522	4.810482	1.291202	2.962006	-2.481108	2.354018	6.857585	6.827752	4.292214	1.068804	-4.771849	-0.275421	-3.632534	4.339229	5.044488	4.637905	0.136802	-0.677535	-1.157071	-7.188921	0.985340	5.745382	0.203049	5.729284	6.692680	3.910627	1.390094	4.191544	4.037515	0.407137	1.841522	4.810482	1.291202	2.962006	-2.481108	2.354018	6.857585	6.827752	4.292214	1.068804	-4.771849	-0.275421	-3.632575	4.339229	5.044488	6.129066	0.136802	-0.677535	-1.157071	-7.189126	-4.045993	5.745382	0.201158
94	2	5.596587	4.484483	0.477960	1.248556	4.641698	2.333394	8.415103	-2.578484	-1.738594	4.533390	0.839647	5.874851	7.287775	2.620742	7.412369	0.119219	-7.457287	1.547554	3.089193	-1.866871	5.423851	-4.848710	-6.217029	1.127180	-5.742505	-1.301669	-1.083088	-2.024156	2.088954	-1.147837	5.596587	4.484483	0.477960	1.248556	4.641698	2.333394	8.415103	-2.578484	-1.738594	4.533390	0.839647	5.874851	7.287775	2.620742	7.412369	0.119219	-7.457287	1.547554	3.089193	-1.866871	5.423851	-4.848710	-7.778890	1.127180	-5.742475	-1.301669	4.236450	4.493725	2.088954	1.306038
