1	1	6.256682	0.322821	6.784224	-9.896880	-1.671340	4.697819	2.334886	-6.355394	7.966847	1.990992	-1.029758	2.054925	-3.906258	9.127138	7.081672	6.652821	-4.421264	-2.314517	1.779387	0.402662
2	1	5.967272	4.380266	-2.340301	2.586663	6.400942	0.473410	-0.178434	6.286145	1.692787	4.751570	4.675290	-6.428958	6.677282	3.800946	6.089476	2.190082	-2.208559	6.102153	0.715809	-1.862075
3	1	3.242335	1.885971	0.853546	-5.145469	-0.716885	6.954165	0.379716	2.259822	9.614744	-4.684194	4.046210	-3.654365	4.270414	4.007623	6.689125	2.225176	-3.423186	-3.140269	2.567300	-1.534128
4	1	7.246476	5.739390	2.094289	-1.415243	1.658210	5.362115	7.119490	0.954165	3.976131	-3.063750	-5.099843	6.170954	-3.365791	7.450320	5.308920	3.672809	3.195524	-0.629330	0.621838	-7.773764
5	1	7.398996	4.861700	0.411886	4.234380	4.739919	-6.616755	0.292974	1.379408	1.346085	0.915029	-2.311445	-0.898178	7.051568	6.399119	5.192799	1.152807	-5.599258	3.590739	2.621425	1.393041
6	1	5.495157	5.455204	1.932548	0.161921	3.382895	4.660240	-1.281484	6.293170	2.118736	3.259263	-0.681290	0.824559	3.123848	4.404648	7.163905	2.050525	-3.745280	0.991600	-0.527529	-2.523843
7	1	4.092372	1.618956	6.636322	-9.334744	-4.848713	6.430973	-0.666368	4.762686	6.283987	5.412028	-0.895550	-7.235113	2.011027	7.025745	5.678762	5.780035	-4.337832	-7.657300	-3.470061	1.581874
8	1	8.231690	7.373359	1.581971	-2.656657	1.659270	1.069264	6.192623	2.975192	-2.600228	2.361229	-2.547411	1.986661	-4.352769	6.719834	6.687258	1.546473	4.290301	4.890946	4.045106	8.003429
9	1	3.794536	5.355771	6.486180	0.685065	3.783551	2.333730	-7.019791	6.012731	5.348745	2.755188	3.882260	-3.099194	5.571870	7.237722	7.430450	-0.391030	-7.122073	-3.281242	-5.158897	-3.387215
10	1	5.443599	5.261106	4.730574	-4.803660	-0.049467	6.387227	4.768706	-1.162002	3.010166	4.117240	-3.354017	0.950569	-4.401880	5.105921	6.782637	-0.232823	0.401284	-3.937830	3.029509	0.203820
11	1	4.276839	1.897483	8.148903	-5.697398	-3.095443	6.385579	-0.915712	-4.064290	5.711042	5.931487	-0.855904	-0.608100	3.078227	7.547032	6.365209	5.512629	-11.342536	-3.964484	-6.825424	2.430169
12	1	4.715716	1.629681	8.144774	-3.584513	-3.763849	7.225031	2.603608	-2.718451	1.230618	6.077157	-2.162769	3.348401	-0.939789	6.714954	8.385354	1.904405	-2.370361	-6.116517	-1.244736	1.230816
13	1	4.148219	2.508040	3.363459	-8.159912	-6.930496	6.973580	1.237051	5.527854	4.415382	6.669906	-3.255589	-7.860344	-4.611537	2.032135	5.653738	-0.121306	-2.060354	-5.518215	-0.152205	3.110891
14	1	7.177045	5.322665	-2.886877	4.116101	2.142244	-7.839918	1.401815	-5.521871	0.982355	-0.378550	3.870551	-0.734806	-2.868649	8.281303	4.018158	0.477312	5.736674	1.391440	-1.796402	1.662723
