1	1	100	6.679339	0.700071	3.086867	7.839659	5.889739	5.671329	3.195366	-2.213959	3.015042	1.057190	3.174198	4.451395	0.628879	8.585036	6.656325	-4.429500	-0.131348	-6.445923	0.586845	6.294445
2	1	100	7.214511	2.848563	2.941840	7.939377	7.052566	7.683895	2.398024	0.520021	7.280898	2.520057	-1.858162	1.399049	0.185659	7.537308	6.922755	-4.553080	0.275078	-3.514175	-1.240754	1.536592
3	1	100	6.422931	6.541533	-5.872771	-1.644549	-3.890959	-3.217504	0.093094	-0.629394	0.723839	-1.666257	1.089559	-3.499092	2.332773	9.776138	3.512897	6.593440	-1.194397	8.316945	-1.079376	-1.933285
4	1	100	4.784611	8.005739	-6.128882	-4.030131	-10.828511	-4.370715	-5.586215	-2.678296	-2.802769	-0.034155	2.723084	-5.396352	-2.931982	9.353610	5.968206	1.927445	1.277731	4.580955	6.914110	-5.112300
5	1	100	5.178967	7.046219	-12.484013	-9.988489	-9.375160	-6.220386	-3.950102	-3.428245	-4.073552	-1.952916	-3.178347	-3.370272	1.073979	8.337807	8.830427	-0.504368	3.860490	6.891132	0.680240	-4.759078
6	1	100	8.565686	3.816925	3.007274	7.009654	5.457235	2.713842	2.071640	-3.047344	4.899790	-0.769826	-5.111766	-1.245915	4.357228	8.014840	5.467487	3.140012	6.255107	-2.388847	0.218616	6.661846
7	1	100	7.631928	1.005931	4.693779	6.894588	8.612614	5.941217	0.367443	3.217186	-1.027621	0.268504	-0.123951	1.032442	-2.440105	5.829604	5.988343	-2.305306	6.205169	0.564036	-2.118061	8.088888
8	1	100	8.453552	4.822199	3.737174	4.461995	0.905539	7.918244	-2.257839	5.665441	0.541225	-4.472016	-0.934072	-4.919837	-3.354629	7.288926	7.289033	1.258397	1.246361	0.808313	-0.484067	7.078532
9	1	100	7.920195	5.822190	0.531972	-3.341201	2.465064	-2.433628	8.377903	4.384179	6.868668	0.544753	-4.686343	1.958897	7.079001	5.798739	8.280468	-1.786761	0.894681	-3.706878	-0.230621	2.537689
10	1	100	3.481355	6.898437	-7.122128	-9.080941	-9.894909	-6.578979	-6.737283	3.190325	-2.085626	-0.774348	-0.594854	-2.997604	-6.809948	7.175333	7.158300	1.713809	5.205338	6.848803	0.694803	0.664680
