1	1	6.410033	4.278940	2.483316	0.779886	5.473983	-0.538466	3.332572	4.943659	-7.147631	-1.443021	4.444027	4.900014	-1.609288	6.554238	8.285067	4.185577	1.121857	4.442741	0.747557	3.477348
2	1	1.284306	7.597700	4.279614	-4.016714	-1.334404	-6.013940	-2.659810	-3.058540	-4.732440	3.358582	4.599480	-1.659678	5.818451	5.868037	9.267065	-1.626140	3.390602	-6.505841	-3.806762	0.439979
3	1	9.112597	-0.785050	-5.960406	0.268726	-7.386250	-2.636906	-7.963161	-2.200755	4.041033	-4.362515	-9.905929	-3.458446	0.770524	6.104253	6.917522	6.930225	-1.658281	-2.807576	-5.375215	6.072572
4	1	6.221276	5.194834	1.991074	4.082557	3.496615	2.680270	6.027275	5.497612	-4.626766	-1.579969	-0.314419	5.123931	-5.447443	6.241996	5.403179	1.207383	-6.672311	6.903676	-0.735690	0.189671
5	1	4.162431	6.617734	3.840860	1.294410	6.055363	3.721950	3.307131	-3.522867	-9.320079	2.354139	7.554344	4.641458	-0.099492	8.317307	3.584364	-11.494266	-1.010840	-1.320683	3.242528	-7.816373
6	1	7.570397	4.836982	-0.179402	3.385544	4.371784	5.116261	2.239238	2.757970	-0.113172	2.575150	6.060764	3.839405	-5.177433	6.178148	5.978838	-4.506727	3.075122	3.316005	-2.477559	-11.539172
7	1	6.458032	5.981172	5.499071	1.680779	2.018578	7.462162	2.201499	1.005683	3.087210	-8.388641	4.868496	3.109948	0.467415	6.801029	4.633248	-3.905283	-0.444105	0.034187	6.188923	-2.405314
8	1	7.620226	2.555358	-6.291697	0.209709	0.867562	-1.128771	0.679641	1.916635	2.329437	-4.610871	-1.075355	-0.188287	-3.856587	6.389441	2.856836	0.480287	-0.891624	1.650787	-1.671278	1.695345
9	1	6.574971	5.211361	-1.227796	-8.139218	-1.783247	-5.756305	-0.832680	-2.356055	-0.017135	-2.295266	1.182425	-3.218764	7.034937	7.326144	6.187941	2.501068	-4.255166	-4.607852	-4.286745	7.120446
10	1	6.248530	5.907024	3.097378	2.967503	4.501763	7.775412	-0.927734	1.400141	0.531075	-3.425771	5.027988	-5.430252	-0.679684	7.736775	7.259310	-3.931259	4.798563	-3.034375	1.384323	-5.794907
11	1	8.946233	2.411914	-4.149473	1.249990	3.218442	-0.820027	2.589476	-0.510465	2.880225	-0.316814	-10.888425	3.588017	-1.589700	7.362576	6.417279	6.423383	-3.679815	0.830693	2.871280	0.945676
