28	4	6.059141	6.605625	4.263629	-4.772280	4.467190	2.463126	3.207203	-9.938297	-2.851473	-4.754202	1.210371	6.970746	5.229689	5.304676	6.069006	3.157747	2.317370	-7.922279	4.902801	-11.571006	5.608005	-3.601228	-0.618319	6.615168	-0.058296	-0.568243	4.514498	2.400796	-1.570473	4.447794	6.059141	6.605625	4.263629	-4.772280	4.467190	2.463126	3.207203	-9.938297	-2.851473	-4.754202	1.210371	6.970746	5.229689	5.304676	6.069006	3.157747	2.317370	-7.922279	4.902801	-5.707028	5.608005	-3.601228	-0.618319	6.615168	-0.058296	5.316114	4.514498	2.400796	-1.570473	4.447794	6.059141	6.605625	4.263629	-4.772280	4.467190	2.463126	3.207203	-9.938297	-2.851473	-4.754202	1.210371	6.970746	5.229689	5.304676	6.069006	3.157747	2.317370	-7.922279	4.902801	-11.571006	5.608005	-3.601228	-6.246402	6.615168	-0.058296	-0.568243	6.165626	6.174919	-1.570473	5.081237	6.059141	6.605625	4.263629	-4.772280	4.467190	2.463126	3.207203	-9.938297	-2.851473	-4.754202	1.210371	6.970746	5.229689	5.304676	6.069006	3.157747	2.317370	-7.922279	4.902801	-5.707028	5.608005	-3.601228	-6.246402	6.615168	-0.058296	5.316114	6.165626	6.174919	-1.570473	5.081237
45	4	5.949256	4.917234	2.068475	5.494616	1.722658	6.233984	1.832822	-2.840125	-4.122190	0.793552	0.908642	4.618150	3.624717	5.631756	7.126741	1.089765	-4.832872	2.624968	2.079639	-0.991766	5.440237	4.703843	-0.725199	0.924166	-1.508237	1.203345	1.397985	3.822326	1.909252	1.016113	5.949256	4.917234	2.068475	5.494616	1.722658	6.233984	1.832822	-2.840125	-4.122190	0.793552	0.908642	4.618150	3.624717	5.631756	7.126741	1.089765	-4.832872	2.624968	2.079639	3.088781	5.440237	4.703843	-0.725199	0.924166	-1.508237	6.353689	1.397985	3.822326	1.909252	1.016113	5.949256	4.917234	2.068475	5.494616	1.722658	6.233984	1.832822	-2.840125	-4.122190	0.793552	0.908642	4.618150	3.624717	5.631756	7.126741	1.089765	-4.832872	2.624968	2.079639	-0.991766	5.440237	4.703843	1.898479	0.924166	-1.508237	1.203345	-1.133493	-1.406492	1.909252	-2.475372	5.949256	4.917234	2.068475	5.494616	1.722658	6.233984	1.832822	-2.840125	-4.122190	0.793552	0.908642	4.618150	3.624717	5.631756	7.126741	1.089765	-4.832872	2.624968	2.079639	3.088781	5.440237	4.703843	1.898479	0.924166	-1.508237	6.353689	-1.133493	-1.406492	1.909252	-2.475372
58	4	7.419849	4.630838	1.898305	3.273375	0.138128	5.905668	-5.624373	2.976630	3.977962	1.808592	-1.769679	0.036711	0.581277	4.713732	6.181132	2.682961	0.571959	-0.987198	3.046217	4.214409	-0.562251	5.362098	3.232436	-2.339311	5.232150	1.348798	-3.993484	4.229961	2.453228	2.147052	7.419849	4.630838	1.898305	3.273375	0.138128	5.905668	-5.624373	2.976630	3.977962	1.808592	-1.769679	0.036711	0.581277	4.713732	6.181132	2.682961	0.571940	-0.987198	3.046217	4.214409	-0.562251	5.362098	4.941772	-2.339327	5.232150	1.348798	-9.474371	0.104936	2.453228	2.142104	7.419849	4.630838	1.898305	3.273375	0.138128	5.905668	-5.624373	2.976630	3.977962	1.808592	-1.769679	0.036711	0.581277	4.713732	6.181132	2.682961	0.571959	-0.987198	3.046217	2.918869	-0.562251	5.362098	3.232436	-2.339311	5.232150	-3.206026	-3.993484	4.229961	2.453228	2.147052	7.419849	4.630838	1.898305	3.273375	0.138128	5.905668	-5.624373	2.976630	3.977962	1.808592	-1.769679	0.036711	0.581277	4.713732	6.181132	2.682961	0.571958	-0.987198	3.046217	2.918869	-0.562251	5.362098	4.941772	-2.339311	5.232150	-3.206026	-9.474371	0.104936	2.453228	2.142104
61	4	6.502993	6.942281	3.479153	0.337724	6.739570	2.136183	1.218447	0.064142	6.744630	-0.917287	1.599727	0.407639	3.996884	6.152761	6.375287	5.364604	0.489072	-7.466250	2.155530	-9.137642	7.147640	-2.235021	7.475736	-6.212303	2.690880	0.423737	-7.177924	0.300975	-0.648609	-1.398082	6.502993	6.942281	3.479153	0.337724	6.739570	2.136183	1.218447	0.064142	6.744630	-0.917287	1.599727	0.407639	3.996884	6.152761	6.375287	5.364604	0.489072	-7.466250	2.155530	-2.566063	7.147640	-2.235041	1.780892	-6.212303	2.690880	6.589467	-5.206140	6.531695	-0.648609	1.896642	6.502993	6.942281	3.479153	0.337724	6.739570	2.136183	1.218447	0.064142	6.744629	-0.917287	1.599727	0.407639	3.996884	6.152761	6.375287	5.364604	0.489072	-7.466250	2.155531	-2.566060	7.147640	-2.235035	7.475736	-6.212303	2.690880	6.589467	-7.177923	0.300975	-0.648609	-1.398082	6.502993	6.942281	3.479153	0.337724	6.739570	2.136183	1.218447	0.064142	6.744629	-0.917287	1.599727	0.407639	3.996884	6.152761	6.375287	5.364604	0.489072	-7.466250	2.155530	-9.137650	7.147640	-2.235041	1.780892	-6.212303	2.690880	0.423737	-5.206140	6.531695	-0.648609	1.896642
97	4	6.393599	7.056268	4.952958	2.626876	1.595661	7.695522	0.247838	-1.913485	3.729876	-4.759333	1.761003	-1.968853	3.421650	7.335446	6.085473	4.272660	1.560176	0.767745	-3.467776	-5.276375	-0.732112	4.064795	4.641118	-4.434504	0.954106	3.294842	-1.029013	4.402704	0.753079	1.739910	6.393599	7.056268	4.952958	2.626876	1.595661	7.695522	0.247838	-1.913485	3.729876	-4.759333	1.761003	-1.968853	3.421650	7.335446	6.085473	4.272660	1.560176	0.767745	-3.467776	-5.276375	-0.732112	4.064795	5.702148	-4.434504	0.954106	3.294842	-5.663559	-1.521763	0.753079	0.374454	6.393599	7.056268	4.952958	2.626876	1.595661	7.695522	0.247838	-1.913485	3.729876	-4.759333	1.761003	-1.968853	3.421649	7.335446	6.085473	4.272660	1.560176	0.767745	-3.467776	-9.465355	-0.732112	4.064795	4.641118	-4.434504	0.954106	-1.357155	-1.029000	4.402704	0.753079	1.739910	6.393599	7.056268	4.952958	2.626876	1.595661	7.695522	0.247838	-1.913485	3.729876	-4.759333	1.761003	-1.968853	3.421649	7.335446	6.085473	4.272660	1.560176	0.767745	-3.467776	-9.465355	-0.732112	4.064795	5.702148	-4.434504	0.954106	-1.357155	-5.663040	-1.521763	0.753079	0.374454
